NAME,0.0,1.0S,10.0S,1.0MI,10.0MI,1.0HR,10.0HR,1.0D,10.0D,50.0D,100.0D,142.0D
EU-165,0.000e+00,6.225e-14,2.470e-13,2.645e-13,2.645e-13,2.646e-13,2.647e-13,2.651e-13,2.729e-13,3.170e-13,3.923e-13,4.880e-13
GD-152,0.000e+00,6.671e-20,8.852e-19,1.297e-17,1.374e-15,1.315e-13,8.825e-11,9.604e-10,2.543e-07,7.566e-06,1.954e-05,2.536e-05
GD-153,0.000e+00,9.500e-19,9.500e-18,5.700e-17,5.700e-16,3.434e-15,1.273e-13,2.603e-12,7.967e-09,1.358e-06,9.186e-06,2.120e-05
GD-154,0.000e+00,2.945e-17,2.945e-16,1.768e-15,1.775e-14,1.089e-13,1.940e-12,2.331e-11,1.167e-07,2.868e-05,2.633e-04,8.203e-04
GD-155,0.000e+00,6.441e-16,6.441e-15,3.871e-14,6.439e-13,4.590e-11,9.895e-09,5.694e-08,3.634e-06,2.311e-05,4.295e-05,6.364e-05
GD-155M,0.000e+00,6.367e-30,6.367e-29,3.822e-28,3.837e-27,2.354e-26,4.196e-25,5.051e-24,2.562e-20,6.741e-18,7.117e-17,2.623e-16
GD-156,0.000e+00,2.501e-11,2.501e-10,1.501e-09,1.501e-08,9.018e-08,1.017e-06,3.454e-06,3.231e-04,7.726e-03,2.894e-02,5.974e-02
GD-157,0.000e+00,4.089e-13,4.097e-12,2.511e-11,6.353e-10,4.790e-08,5.365e-06,2.277e-05,1.090e-04,1.671e-04,2.198e-04,2.929e-04
GD-158,0.000e+00,4.139e-13,4.451e-12,3.784e-11,2.312e-09,1.691e-07,1.283e-05,3.984e-05,1.034e-03,6.913e-03,1.751e-02,3.059e-02
GD-159,0.000e+00,1.338e-12,1.426e-11,1.236e-10,1.012e-08,3.211e-07,4.404e-06,8.610e-06,1.571e-05,2.081e-05,2.915e-05,4.019e-05
GD-160,0.000e+00,1.167e-12,1.992e-11,3.645e-10,1.916e-08,2.052e-07,2.268e-06,5.481e-06,5.658e-05,3.426e-04,8.359e-04,1.392e-03
GD-161,0.000e+00,3.446e-12,4.181e-11,4.769e-10,5.163e-09,6.548e-09,6.548e-09,6.561e-09,7.219e-09,1.097e-08,1.618e-08,2.215e-08
GD-162,0.000e+00,3.797e-12,3.841e-11,2.463e-10,3.266e-09,8.557e-09,9.406e-09,9.424e-09,1.033e-08,1.539e-08,2.210e-08,2.932e-08
GD-163,0.000e+00,2.394e-12,2.592e-11,1.705e-10,5.303e-10,5.399e-10,5.401e-10,5.413e-10,5.971e-10,9.073e-10,1.318e-09,1.759e-09
GD-164,0.000e+00,1.446e-12,1.653e-11,1.048e-10,9.153e-10,2.853e-09,3.346e-09,3.353e-09,3.651e-09,5.307e-09,7.514e-09,9.886e-09
GD-165,0.000e+00,6.595e-13,6.767e-12,3.557e-11,1.031e-10,1.048e-10,1.048e-10,1.050e-10,1.119e-10,1.499e-10,2.025e-10,2.607e-10
TB-157,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TB-159,0.000e+00,2.231e-15,2.296e-14,1.667e-13,2.127e-11,4.651e-09,8.726e-07,4.426e-06,1.206e-04,7.831e-04,1.896e-03,3.144e-03
TB-160,0.000e+00,2.114e-14,2.114e-13,1.268e-12,1.268e-11,7.614e-11,8.805e-10,3.347e-09,5.872e-07,1.606e-05,6.844e-05,1.506e-04
TB-161,0.000e+00,6.049e-14,1.161e-12,4.010e-11,6.433e-09,6.643e-08,7.159e-07,1.680e-06,1.180e-05,2.823e-05,4.508e-05,6.620e-05
TB-162,0.000e+00,5.978e-14,7.877e-13,1.121e-11,8.266e-10,6.193e-09,6.923e-09,6.937e-09,7.608e-09,1.137e-08,1.634e-08,2.168e-08
TB-162M,0.000e+00,5.761e-14,5.799e-13,3.611e-12,5.493e-11,6.975e-10,2.966e-09,3.136e-09,3.611e-09,5.927e-09,8.853e-09,1.185e-08
TB-163,0.000e+00,1.996e-13,2.842e-12,4.881e-11,1.725e-09,6.053e-09,7.133e-09,7.150e-09,7.930e-09,1.226e-08,1.793e-08,2.397e-08
TB-163M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TB-164,0.000e+00,2.764e-13,2.755e-12,1.637e-11,1.447e-10,4.706e-10,5.347e-10,5.360e-10,5.909e-10,8.940e-10,1.289e-09,1.704e-09
TB-165,0.000e+00,3.070e-13,2.993e-12,1.578e-11,4.839e-11,4.880e-11,4.882e-11,4.893e-11,5.320e-11,7.681e-11,1.078e-10,1.403e-10
DY-156,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
DY-157,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
DY-158,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
DY-159,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
DY-160,0.000e+00,7.905e-18,7.915e-17,4.784e-16,5.164e-15,4.365e-14,1.924e-12,1.319e-11,1.898e-08,2.503e-06,1.977e-05,5.606e-05
DY-161,0.000e+00,1.659e-16,1.664e-15,1.082e-14,1.808e-12,1.401e-10,1.505e-08,8.545e-08,6.634e-06,8.765e-05,2.380e-04,4.022e-04
DY-162,0.000e+00,5.667e-16,1.098e-14,4.391e-13,2.690e-10,2.306e-08,3.748e-07,9.272e-07,9.764e-06,6.591e-05,1.782e-04,3.137e-04
DY-163,0.000e+00,2.785e-15,3.474e-14,8.048e-13,2.732e-10,8.671e-09,1.449e-07,3.599e-07,4.019e-06,3.180e-05,9.997e-05,1.990e-04
DY-164,0.000e+00,1.201e-14,1.679e-13,2.588e-12,1.822e-10,4.388e-09,7.074e-08,1.744e-07,1.765e-06,9.846e-06,2.295e-05,3.870e-05
DY-165,0.000e+00,1.821e-14,3.367e-13,7.341e-12,4.603e-10,3.135e-09,1.216e-08,1.312e-08,1.865e-08,4.849e-08,1.042e-07,1.879e-07
DY-165M,0.000e+00,1.805e-14,3.127e-13,5.177e-12,5.457e-11,5.799e-11,5.866e-11,5.980e-11,8.093e-11,1.974e-10,4.114e-10,7.302e-10
DY-166,0.000e+00,5.817e-13,5.817e-12,3.490e-11,3.489e-10,2.089e-09,2.027e-08,4.608e-08,2.317e-07,4.245e-07,6.329e-07,8.800e-07
HO-163,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HO-165,0.000e+00,1.497e-16,1.888e-15,4.916e-14,1.503e-11,5.350e-10,2.615e-08,7.996e-08,1.098e-06,1.061e-05,3.676e-05,7.720e-05
HO-166,0.000e+00,4.039e-16,4.101e-15,2.666e-14,4.884e-13,1.026e-11,8.211e-10,4.050e-09,7.239e-08,1.705e-07,3.309e-07,5.944e-07
HO-166M,0.000e+00,3.790e-16,3.790e-15,2.274e-14,2.274e-13,1.365e-12,1.398e-11,3.547e-11,7.637e-10,2.103e-08,1.341e-07,4.037e-07
ER-162,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
ER-163,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
ER-164,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
ER-165,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
ER-166,0.000e+00,2.023e-18,2.036e-17,1.268e-16,2.089e-15,1.022e-13,7.329e-11,8.963e-10,2.393e-07,3.422e-06,1.118e-05,2.316e-05
ER-167,0.000e+00,3.446e-13,3.446e-12,2.068e-11,2.067e-10,1.240e-09,1.238e-08,2.961e-08,2.878e-07,1.384e-06,2.612e-06,3.597e-06
ER-167M,0.000e+00,6.934e-18,2.534e-17,2.665e-17,2.665e-17,2.665e-17,2.703e-17,3.139e-17,1.292e-15,1.936e-14,7.260e-14,1.778e-13
ER-168,0.000e+00,2.736e-20,2.736e-18,9.850e-17,9.850e-15,3.546e-13,3.543e-11,2.039e-10,2.027e-08,5.327e-07,2.272e-06,4.922e-06
ER-169,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.531e-21,3.307e-19,3.286e-16,4.497e-15,3.893e-12,3.195e-10,1.979e-09,5.408e-09
ER-170,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.640e-20,8.254e-16,4.358e-14,3.265e-13
ER-171,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.747e-24,2.325e-20,1.412e-18,1.251e-17
ER-172,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.058e-22,7.391e-21,7.747e-20
TM-169,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.500e-22,2.528e-18,8.317e-17,7.401e-13,3.220e-10,3.858e-09,1.355e-08
TM-170,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.830e-22,5.431e-20,4.963e-15,1.174e-11,3.078e-10,1.667e-09
TM-170M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.792e-36,3.836e-32,1.264e-30,1.140e-26,5.307e-24,7.314e-23,3.040e-22
TM-171,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,9.834e-18,1.300e-13,7.803e-12,6.741e-11
TM-172,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.277e-21,1.145e-16,7.908e-15,8.085e-14
TM-173,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
YB-168,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
YB-169,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
YB-170,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.539e-17,5.623e-13,2.955e-11,2.201e-10
YB-171,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.964e-20,3.394e-15,4.069e-13,4.871e-12
YB-172,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,8.317e-22,2.221e-16,3.373e-14,4.915e-13
YB-173,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
YB-174,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
YB-175,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
YB-175M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
YB-176,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
YB-177,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
LU-175,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
LU-176,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
LU-176M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
LU-177,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
LU-177M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HF-174,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HF-175,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HF-176,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HF-177,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HF-178,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HF-178M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HF-179,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HF-179M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HF-180,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HF-180M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HF-181,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HF-182,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TA-180,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TA-181,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TA-182,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TA-182M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TA-183,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
W-180,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
W-181,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
W-182,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
W-183,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
W-183M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
W-184,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
W-185,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
W-185M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
W-186,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
W-187,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
W-188,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
W-189,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
RE-185,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
RE-186,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
RE-187,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
RE-188,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
RE-188M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
RE-189,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-184,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-185,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-186,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-187,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-188,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-189,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-190,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-190M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-191,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-191M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-192,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-193,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
OS-194,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
IR-191,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
IR-192,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
IR-192M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
IR-193,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
IR-194,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
IR-194M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-190,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-191,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-192,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-193,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-193M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-194,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-195,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-195M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-196,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-197,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-197M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-198,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-199,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PT-199M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
AU-197,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
AU-198,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
AU-199,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
AU-200,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HG-196,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HG-197,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HG-197M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HG-198,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HG-199,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HG-199M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HG-200,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HG-201,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
